listing_id,conflict_fields,source_count
36430b6c9b53677d8cfe03e30d339256b70dfcbd,"room_number,building_status",2
30d09c9e3a1cc53973a57fbd36467d728d643b06,building_status,2
b10b1774c4cfa3083851891a62db26ae6f3065bc,,1
c1c4674fbff899d15ac85f4e210e75f436b17ce7,,1
aa981c2139126105b223413bf7106ab946bdce63,,1
380e90ddd9b4878cc083c7c0b3dab65445b8453b,,1
20c3c49822a440c08f39f19583d959dc3d6e5565,,1
c6360f171d371c6d33cfc907dabbfd8c8a7de488,,1
5640aa845b6476cdfbfd14e73f12cd7c2090d7db,,1
b3a3635124bfc88c71e0a71729606ba5c4296e33,,1
1a0747ce73af2075259a5ecc1e78eb1c9500d356,,1
d1fe1ad81f6f14e3daabaf5a84d753b6153622ab,,1
6d5324d6a1463c0fe5a586d9a94d2cd63cec6acf,,1
179f3411d8aed5b654ce0004e1d4f1c76d032047,,1
d5dea4b55095efcbe71b38dc63f8ac7ba8ef3515,,1
8459dcc54b96e4068c34f743c9de79cccd807cf8,,1
cf5aa206df2dc068fc9017ffbad30af5db4d6fb4,,1
65b963b876a2bc80b08d74f3ada5ea823bcf1092,,1
f202710d95e29afaf8c3c396b9a1148402f7e011,,1
bc3f86ba8b9b7a45652ca424df015ebcf91272da,,1
6cc708cdda49080fd21f5b61bcae286477b2172d,,1
8791dbe5efea167740289a280c995539426781f1,,1
1128d176064d5bb34d195006e40872fde8bcb070,,1
cf5aa206df2dc068fc9017ffbad30af5db4d6fb4,,1
4bf9efda15792269262a33335e9f1218e35e05af,,1
2736a6c91d300e65ba9ddd5a0cd1041c3cfe15e0,,1
a3cf5cc9fb82c5b5b5501eac624ce0f15af1ca42,,1
2736a6c91d300e65ba9ddd5a0cd1041c3cfe15e0,,1
3a8bbf2e88ab4f858b1ed854944a1611619e3409,,1
5588151a9dd270e86070f30f8ea7b1c7950f804f,,1
bc57e978e05c53f690a6e5eb5e8fd1104ede7fa3,,1
05a1a11d78aab79e845162010c39ce50afbcf550,,1
74a8a52417476d99b96f5e7a035d2df5d5243d2f,,1
13f236ba3735f9fbf86050bbc0db316f964b739c,,1
4037704828d54b17a48aa06f31f10b5ab9defe54,,1
5acf0f495306d3b864bb4a21bdbcf1f7d27e81b9,,1
c4d0eaf96705f6093b3c7031f2d8b34ee494d748,,1
c2c17dabd8a4b8c77ebdea0953394429734519f3,,1
08fefede1393d2bad74b7898c3a75c6c0fb7b640,,1
1d2011e16e6eda1ff297e53392068866bda4f9d4,,1
98bb07c6a0d09f78139c7b247a02598a598a7ff6,,1
1068df0d4c3f75dd3c404695820fa273f44e862b,,1
ff254dff5c24c00b2921b08034ed4ad335c16aba,,1
13ff6dd45b4041f3f9b2a9181dfcf59bb3dc6bbb,,1
6ec8dbcaeb16ac8a1b1502af530bea3037b6d393,,1
aca46a4b71f2de14bee52a5976bb3ee24240cdf7,,1
27ffd732680a220b77eb4ea6a0dadf672a029c6c,,1
8c051ea0c42930ff2dcb3445251cc9559b9b215c,,1
1b2e206c38c55be17cacaba913836ecef0591786,,1
8bc2edbadb356f0d6adc244a62d31564a5f3f6fa,,1
2ac67c6d70a25093074989adb329e5fca05fb775,,1
4656f762d69272363e7342d4c549f4e33b73402e,,1
e80e7cad56ebf52290bd1159ec7c94e4a44faa67,,1
7eb2483697db26ee549791ac1fa283c12fe6a21b,,1
aca46a4b71f2de14bee52a5976bb3ee24240cdf7,,1
93367fdb8edeeb2542ed661558ab0be24ee947be,,1
7541b192cd25301d145af21f41ca4c2d321aa9f4,,1
df0aeecdfac690e3048bfb887a3827d28033709d,,1
0e466abc3b1b3278fc5543f91e1c11a9705a4f57,,1
4fc43c3408849a69230313c8b82c0500c768c740,,1
5eb0d7ec87d243aa930780c0b72a4fbc2f15c4b6,,1
451e6fdc04abaace6802288c4ed7076606e232c6,,1
cbfc80b8ef2bb7c4e3aeb9d932ca3333fc99b168,,1
1e9b43300b49dfa709d052d71cf8156c48707faf,,1
b697629eb539f70cdbdb9f6557eaa90fccf1c5a9,,1
4caa7c1dd5208e4e36f0a071c1444c6be7ffda3e,,1
4088fbc1d9097b34406e49939b1904478edb255a,,1
eaaeadcfefa4fae0334a2669e531962823d4edc3,,1
ea0620aec3fbda2f932c4d22827f7751d3d1cb77,,1
5d60b81863a752667fc042fff2a8da5e48c0f9d7,,1
128b2a84801175809c9c41a3ee3a569ee1bd8222,,1
5a7d08cf8674b9885490959f3de9280aa7dc1afa,,1
1128d176064d5bb34d195006e40872fde8bcb070,,1
cf5aa206df2dc068fc9017ffbad30af5db4d6fb4,,1
2fcdb0e5cdac60794e84dec942cbc68fc8ca324e,,1
057770824fba6d7f8a15413cf4225dd3eaaae996,,1
772a098269dc884f04b7b109db13f71e8504c384,,1
007eb20c1c70b5175eb0f0b41c66eca0696ee755,,1
b87e1be7db999c4795474b0cbb3236f62ee0ddca,,1
e8d2934a6268ae8f8cdc7102f6b4ab91b159d25f,,1
d0b59265da6c25899faeb7069a7288db9fc6bcfd,,1
735fc8747ef6ced0a4110c361b9ea40051500f45,,1
f1c664d576cc5f4b96671f3dce5c34e19d5dde87,,1
f1c664d576cc5f4b96671f3dce5c34e19d5dde87,,1
16ad5d919d93ed5d9fff902c6791beca123ba6a3,,1
21a06aaa94da4e15a1cc9a9c1bb00d80d0333f64,,1
2019d6cc318b2eef0c07303950f64e68beb321b2,,1
18c2bc2bbff8805d64dc22a5530b193a5a440b88,,1
ec686c1fa1bd30f64dd72ab4b6546368cf57d688,,1
cbadcd7b366ad7e98851db3c68e8036267fdc594,,1
cb1496abf627cdad3540db3c6c4a4474c11d0638,,1
993227ffd5927ff87763cf6412c681de2054ffa8,,1
35a87a3e25ca9536b00c8d9bf66f21f692019c97,,1
8791dbe5efea167740289a280c995539426781f1,,1
138b1c0bf084b10ab32135eeb55805b50241e1ec,,1
e51c34d0ac2710b011569e04670b3162650d1276,,1
f83fc0df95cc62d43fd587ba167f2ba2b4601be1,,1
832ed31ac686c6f1f3fc17f6b539500bb74caea1,,1
f0ecbca17a4f1958c0528111baf2e9841eb1c35b,,1
8e63a7387f4bd23c9b12f53dd8315740fbac3e4e,,1
03e47e8e7f0eda900fd9fd8d275bbf83653705f4,,1
0ed6f06e1af4b9f9f339817a7c941a51f1a99324,,1
24fc6358a2d6dcb2c02a5069339ebf7469ff7e1c,,1
d90d1b04d2bd47358ce0ebe371e2c809952795d9,,1
1c6010c4be9214d8cee80fe578c5b347fab63e8f,,1
2f13993b4748a5db5eb9dc54a5f1818cbc89afb0,,1
08bca7e2f3f71f8dee3fbc5d0f08da4a4c1a6e2b,,1
438b98c25edae832726c7bc945d19d40483f9f03,,1
6288a9ca6af7abad85ab29bc95386ea503c5acf6,,1
decb4c15eb8cb6d92f392ac4c0b82af7b3fd92ed,,1
81c0a20a2ddfa747f2616a162d0f897161ef8693,,1
1baaec0fdeaa862204997927923afa6ce01d7aad,,1
3920ea41d52f256b38c118188d9c62b6d8547c1a,,1
76c3246598a70d3f21152556b8abc81db5e709e3,,1
461009ef55e8ea188bcf0db3896063c42212abbb,,1
dde3d31e5f192c64e8d9e7ede9f5e64178d0323e,,1
23d40c1f1fcc9bd8fbde811b53f7eff98349e7cb,,1
8154454a21e5de9c241a7751df8fdd25a0daea48,,1
f8f7edd9e43caec9e2b3a7b568acef776ebc51fa,,1
34d2b8aa83165b2cb83c35ce6f7285b86416ac91,,1
8fe841c09e55b9e2551a6e2706a8ff3e4324179e,,1
e63c265673919d2ef5d9ae2649afcd5628951af8,,1
35b84e3b96d8615ebd6787c72bcedeb42462ae66,,1
4ba1fe5b401a582eacbbc7281319c29fe37b1c2f,,1
f8f7edd9e43caec9e2b3a7b568acef776ebc51fa,,1
4ed6542af0ff686b41d2a608c35224f8c89be294,,1
9f5ab450c18a5db1e3b3da7890be7931ee9ee6a6,,1
b738eff9c87cafb55eb06b5351dd3e506c9f10a2,,1
90d5b518d92debf0c882ad9a773dcda44016703f,,1
737a995baabea249888b5cf675deb2438412b8e8,,1
508a15ab7be9df1833a1bb930d3a39fc0758fd3a,,1
a1a8f8bc5b64a6df370d3551a613891283d1beb0,,1
5057b08ba094939d820bde19eb40d5e70830d18c,,1
0a79f47c94de4478cf8e64cd50d78e308173b19c,,1
1bf6c8248528b7b47103f31b098d8ba53e99a426,,1
0d3e2c8313ff6f0d51d223342a51286e39be6cb3,,1
1bfc6bcff2480688f63630ae968c26464dbc743c,,1
2c1f2e4dcc3f3dc4cddd7304669a3ed5084310f6,,1
b7d38556b5a367ba97f1b57eae3638b11f440a51,,1
8c4dbb51f9f5bcc3905770c43e2e8eb88d754079,,1
b2601fa5a6b2b5edd86cbf92bd5d6528f7f60f08,,1
d75ea12e1978d4f3d68d66f93196b30132e4c912,,1
bf572ad4f3dfc30e65c2c876915b170940f52102,,1
3d8aac36f9ec649a4cb9238ed323243e640ffc1e,,1
bcdb316dffe9adc23c06223d01bf72f04540e14d,,1
9ff21fc784df9dd433aad0a7cfe06d0d9aa53d33,,1
4fa2fa590869cd0515857c77d644d5c1241833df,,1
414bbfc3a3923ac3c6f458de7d0a634950fd94f3,,1
77827b855f46648d55a877d4b3cd9e38d98df977,,1
5b078ba71596daa80a723f12694e72accb40947e,,1
faedd41141341838da001f8ab414752bc3501681,,1
268b24e1fcd61dd0775e3818ab927e17392a0038,,1
edd98207cd80d358595def7831801900ba0703cd,,1
53fa46212a7dd47e9903438ae1da45509b557f50,,1
2974869576d6734688f5db946b647c39b8ac4b57,,1
2402f6c2206bfa8ffc22bfa7fa56c13ea9e9156c,"price,room_number",2
663f99e9f36037447457b3c2ba5ed704fcb056c2,,1
01cc4ce7dca550c25afe1000e3daab5e772b519d,,1
4c3e5f970e2dbfd6203b440f46be0afeb885f205,,1
609c0bb020c4684dc8678f73112bbab50b63d770,,1
7ed8870f5217cd7821ec62ea0b5b033c890f83dc,,1
7808ed76fd31801a7fd4036dcd3a63a83911e8f4,,1
c752251f9ae6c8823231dd3a5a8e4f1d2b385316,,1
5c8716f8ed3e37972743dd0b01d7c9a4c1d03d39,,1
bac829101779e6b6d5f01befe5d3c2d3faec83fe,,1
823ecd63dc57b2f093b8bb72204c85ae9cc9128b,,1
e8bb1bfb408791991582b8e5b4b84b0e9fc0be7f,,1
8ccaf249165c43c27395be39fbc59e68ba774ba1,,1
546e0da2e989b3132e9c59559aec6b3cd3627d8f,,1
27414c313d9c656aef0e2fdedab885ad09f2d21c,,1
faad44bb797fb14719a9d8e7fbae5fd8b0597d88,,1
ba384fb488b393a2420573a63446c845081ed5c1,,2
a4355e7b7175a3b60bf2f740fb2e960e3c85bd65,,1
db4ae7beb4f2d4f34e749eb617d9a5f3cf59fb9c,,1
1414f5e4cfa0515284df365dec6d9c56089b4cfd,,1
ce0620a30a0e6094f916f7c895deb91bec890d9e,,1
602fd24042b39994f126a5d236e679d55b3af737,,1
759ea4600a9c1c0b4752b463bee7b10c50820130,,1
4c3e5f970e2dbfd6203b440f46be0afeb885f205,,1
fe92f7b0ee96f3813ae26d65542a95fbe19d461b,,1
b4b19887ebf87ba084666077ae44dc6dc22b4523,,1
e93a2b4c937d90df954c04378a8a94115345437c,,1
bdeaf2934de075b4a7b9e0325ba2153d0b8fde8b,,1
9250422b31c7c741467b46c2cac044735150bcfe,,1
985b833ff54042d27dda762ca52b33fdac1b9345,,1
899a693e5b84980537b54f841dbfb8b806579cd6,,1
d57f4baaded022c9732f6fff2b4bd90b9676f812,,1
792d93390330206fb2edd3d1f212efbe3c85a12d,,1
807f0828b22abe2f25c7254c777aadf6134c3d3b,,1
867c7dab4fb54fef05c0e1b2ee1252496183e9b6,,1
7519617031eb536286725ec32eb8d52ca2650d5d,,1
b18b471a24a5a9e4552af0f070fe6b3c4fe465d1,,1
e644340a2f9bac930d5d9e39784e251faeb5511b,,1
f9ed3d9d3c164026fcc575368a42bc97134ae70f,,1
8514387afe45f250a8428871615c0dce516233da,,1
e644340a2f9bac930d5d9e39784e251faeb5511b,,1
6d2688c24760dec0e1b28cb2bea9dd6b05aca914,,1
18d02fedd3f34967647904b1056127735bf57ad3,,1
6498644cb8b867f34b091e798fa986c973aac63a,,1
c05b338b72cbc5d643f0e20518cbc56f3187f647,,1
94a61cfadeaa4bdbd2be54b2d20271c348181807,,1
8901cd7348b18b630c1ccaaa82c486cda89f9c57,,1
1b66bdc8d18fa41b99b3df1ec911e6520debb6be,,1
89f578a976c5c89b618dfad12f22d54111da397b,,1
d1c073f1bfac14c6c66e94133c705adaf42287dd,,1
23ca1a0ee547e519719728b930997b7539134631,,1
3f7bcdf5331e23f6621b0ba384522f505d9fb5af,,1
56d1ceb4f9eaabc355baa571f92f65d350918f37,,1
5a0643b52ace714802638879ca0e99ef4ae7cf57,,1
bbdade8ac36a6312c5c1390686f88fe62b25217e,,1
524c5cf844cd52826db04947d617a7c57e9585c0,,1
fea65ef0aff408c35b8018c80f90dd781abb75ae,,1
619ce69a215dd25f4f9c1c1a6cd9e25a043b440c,,1
39acd78f8762ca3f1804bc47ea4fc2407dba75de,,1
eb24cf108bcd4959e953981af4ede4853eabb7e3,,1
008f16131c52cfa6f1f0ed367da1b526ac2b2bb0,,1
0b90f77d0dd45f3c24216c74be5787912f54cc29,,1
d01e277615d62608deab6f3c2a1d1705c4197954,,1
937c5d8b0ffdc23ad0cefd3180a0349cdd5d5dcf,,1
937c5d8b0ffdc23ad0cefd3180a0349cdd5d5dcf,,1
932eb6ba9ae8455d1689aa763d3ded8285d68368,,1
e8bb1bfb408791991582b8e5b4b84b0e9fc0be7f,,1
6fc8a7ffe7a945bde0ab4699765273d33ac1af5f,,1
6d36bd4f13ca4d674f38f941493a9840686d50cd,,1
c9b57925a9db9df989221b7ee64a9c087073bbb3,,1
35a46b2f56a5f5106ebe5b2d3c68e414d77ced58,,1
735fc8747ef6ced0a4110c361b9ea40051500f45,,1
c32c4affb7931c389e9cf69b3de0cb64d059f4ca,,1
44e8f6425dee21a1be045c11526fd080404983e9,,1
8310324641058d72455da3b332b5ff72e09df290,,1
ba60e3536fb7d1f52ec2eac1b47c8293dc08ae47,,1
5aea3c0287d21c8fd760426d3d16167cf81ce73f,,1
e7e1da58d45eee9e2bff12ea5f068e7a38bbd11f,,1
e7e1da58d45eee9e2bff12ea5f068e7a38bbd11f,,1
4336f75196ffc70b43182942c50bcfad905ec9d4,,1
2eb28bfddf9e1d8d175e56977bcc27adc76c3551,,1
254cb0525e83fdb7aa03cf065f897587ebc72bdd,,1
68dc1724b047de38760ad41cde940451ac477455,,1
7049ba3c02ef722524311c45445100bfd62da168,,1
2cd5cc265323e072781fcee41c0620a75c69e363,,1
70efcded98567fda2e171bc4cb14e23e1d0edce8,"room_number,building_status",4
2def9bed0e3644c48489feb7caf234be2d398f12,"room_number,building_status",3
2dd3104be414df3097cc191a6e78da0bdbbd16ce,,1
306ec31b75acd61f814bcc571ddc5848e18025e8,,2
4d3f9a37cb59e2a55c2ee7fcce3a1e585a4f7334,,1
43f5b840c90ec98846744a2ab98c37ebb0a78ae5,,1
2cd5cc265323e072781fcee41c0620a75c69e363,"room_number,building_status",4
1e6ec4b9f016822c7d0e371131cf06c083439c9a,,1
2cd5cc265323e072781fcee41c0620a75c69e363,,1
bfebdae36121e08492c85cae997df47503f1a618,,1
