source,transaction,property_id,link,property_name,address_street,address_town,address_zrea,room_number,floor_area,building_status,year_of_construction,year_of_top,floor,energ_cert,price,price_area,photo_url_1,photo_url_2,photo_url_3
nehnutelnosti_sk,predaj,Ju04Y9NUngp,https://www.nehnutelnosti.sk/detail/Ju04Y9NUngp/arboria--jedinecny-3-izbovy-byt-v-projekte-arboria-lucna,Arboria | Jedinečný 3 izbový byt v projekte Arboria _Lúčna.,Ulica Veterná,Trnava,okres Trnava,3,77,Novostavba,,,3/6,A,235750,3062,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9yc2Y=/cuwpaRgEG_fss?st=6_Eio5-P2BmqH55Ji1QOqXDpEf2G4zw549x2SFc-_jo&ts=1679071240&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL3JzZg==/FvEWs4gLL_fss?st=ynJpVhz0zHYm-iRMm5SXaHDBkDAhMrtvP1K_HGQ7QKg&ts=1679071234&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL3JzZg==/ezI0ze3Py_fss?st=NWaCqVsmflPbErEYgi8WkbJaCB_TSt-MLx5neUx2_Is&ts=1679071244&e=0
nehnutelnosti_sk,predaj,JuQWecyPiI2,https://www.nehnutelnosti.sk/detail/JuQWecyPiI2/jedinecny-projekt-historickom-centre-trnavyuz-v-predaji--zaciatok-vystavby-2025,Jedinečný projekt historickom centre Trnavy!Už v predaji !! Začiatok výstavby 2025,Orolská,Trnava,okres Trnava,2,60,Novostavba,,,3 + výťah,,254900,4224,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/QWSJ6Yado_fss?st=QRKKsOV2c_ontUAie3q6oJEChUNTLVNXOruJ1_tVApU&ts=1753193453&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/2VTQuLVI0_fss?st=qw5fMjImcjJuDWYu1-lM2Xp-iCij2l9xCeiD1t0W9ro&ts=1753193453&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/TYxNbtz3PW_fss?st=CKhs-R4pKViAz-bYauLuz5cnQLzJXzjrsJFUfVzQML4&ts=1753193494&e=0
nehnutelnosti_sk,predaj,JuDk6n7v_1i,https://www.nehnutelnosti.sk/detail/JuDk6n7v_1i/az-byty-kamenac--2-izbovy-byt---jedinecne-byvanie-v-srdci-kamenneho-mlynu-v-trnave,AZ. Byty Kamenáč – 2 izbový byt - jedinečné bývanie v srdci Kamenného Mlynu v Trnave,Trnava,Trnava,okres Trnava,2,50,Novostavba,2025,,2/6,A,179900,3598,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/P1CPoyNyE1_fss?st=mSzIJc3SUfTYvJHD6FuB17EuxmU7YI0G_lLOUTuLduY&ts=1756292927&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/nGqtiWLp1_fss?st=PCpJeLbc1xefy46qkjQFfHHp6Nrw3bv1XhrUDE-qKhw&ts=1756292931&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/_5Agy7Ql5T_fss?st=heqIuXApNhjku5zPRYew4I8GY-HAuw_9WJ6p_gVEuPg&ts=1756292933&e=0
nehnutelnosti_sk,predaj,Ju7-lbz4eo2,https://www.nehnutelnosti.sk/detail/Ju7-lbz4eo2/jedinecny-projekt-historickom-centre-trnavy-uz-v-predaji--3izbbyt-s-krasnoulslnecnou-terasou,"Jedinečný projekt historickom centre Trnavy! Už v predaji ! 3izb.byt s krásnou,slnečnou terasou",Orolská,Trnava,okres Trnava,3,140,Novostavba,2025,2027,5 + výťah,A,499900,3560,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/Y0nS_naB1_fss?st=-yFWPZdATwO6P5J-JQ08L8SThEhWX1vKVX46_Y6qedM&ts=1760343471&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/_dyZwb5qo_fss?st=mjT1tyoDc7g_OQo1pt-DQm28jU3_geyspQnCjuVqbqY&ts=1753193515&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/kuoA1WldO_fss?st=JNrbd0V2TsKejoK86sKWznd6sQql0VOpHbbrxQ9syCo&ts=1760343472&e=0
nehnutelnosti_sk,predaj,JupVz_cNj8T,https://www.nehnutelnosti.sk/detail/JupVz_cNj8T/jedinecny-projekt-historickom-centre-trnavyuz-v-predaji--zaciatok-vystavby-2025,Jedinečný projekt historickom centre Trnavy!Už v predaji !! Začiatok výstavby 2025,Orolská,Trnava,okres Trnava,3,74,Novostavba,,,4 + výťah,A,339900,4622,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/HQaW_5NGu_fss?st=qxwGHRpwfuKk2pIVFb-bUN8BZopyN2MXw20rM1NG8WQ&ts=1760343470&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/2VTQuLVI0_fss?st=qw5fMjImcjJuDWYu1-lM2Xp-iCij2l9xCeiD1t0W9ro&ts=1753193453&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/v_FMDjjGi_fss?st=feOkHp3G6EJ-61D_CsCvcOVGR_VVn64ReJzObPc0gS0&ts=1753193520&e=0
nehnutelnosti_sk,predaj,JuoQXDfA_uP,https://www.nehnutelnosti.sk/detail/JuoQXDfA_uP/bosen--priestranny-2-izbovy-byt-v-novostavbe-prudy-trnava,BOSEN | Priestranný 2 izbový byt v novostavbe PRÚDY Trnava,Včelárska,Trnava,okres Trnava,2,53,Novostavba,,2024,5/6 + výťah,,180800,3384,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/L6GDzuhSA_fss?st=yqwRQpulEjI_zVOl7uUtecNXI9jUPxqHuFjvZztUs4k&ts=1756651446&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/qTK-vSDXO_fss?st=9epHQ6G3Vr1A1uv0-VqdI9j5tznmfyatc7qE1TMwjEE&ts=1752222927&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/-JUbMJUVI_fss?st=cFdXjJYXhxRTEWrbb7KnL-xZ5BgAvyz8SkyUCjHnx68&ts=1755975283&e=0
nehnutelnosti_sk,predaj,Ju1C2imAy8E,https://www.nehnutelnosti.sk/detail/Ju1C2imAy8E/pupavy-pri-aleji--nadstandardne-priestranne-byty-v-standardnom-prevedeni--stropne-chladenie-a-kurenie-v-cene,Púpavy pri Aleji – nadštandardne priestranné byty v štandardnom prevedení + stropné chladenie a kúrenie v cene,Generála Goliana,Trnava,okres Trnava,1,44,Novostavba,2024,,2/5,A,153700,3493,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/_i-LxpqLo_fss?st=ZFSEf0RRET8EgsrpIPVsAUdPrkjIQj1xr0a2C0TUWc8&ts=1758183898&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/FmihnhhOU_fss?st=yDaiIwcLbJjx8yv6D15OW1YWJLMbBCk1V06G6xPocd4&ts=1747041982&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/KV0JEoxMG_fss?st=21Ba48I2wddyj68kzSukBt6cXoI9l_W4I1tTEXPMRbc&ts=1747041980&e=0
nehnutelnosti_sk,predaj,JuHB6u_6pE1,https://www.nehnutelnosti.sk/detail/JuHB6u_6pE1/pupavy-pri-aleji--nadstandardne-priestranne-byty-v-standardnom-prevedeni--stropne-chladenie-a-kurenie-v-cene,Púpavy pri Aleji – nadštandardne priestranné byty v štandardnom prevedení + stropné chladenie a kúrenie v cene,Generála Goliana,Trnava,okres Trnava,2,65,Novostavba,2024,,4/5,A,201100,3094,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9qdWw=/v7nygLBuj_fss?st=8KQy4so36IdIwo9G36fYIZi5FbPXhH5Lmn-Y1RDLaHE&ts=1747041114&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/Ctn4nzqq0_fss?st=bPeMYehmLgHqaH4UArko-xLK-sueOvJkqVq_WzHugT8&ts=1758184146&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL2p1bA==/WdmgOkl-B_fss?st=ShIOSxKKZWRAJfOMc5OARng93YNJNjyZqnysAjCIei8&ts=1758184148&e=0
nehnutelnosti_sk,predaj,Juig_N_sjwB,https://www.nehnutelnosti.sk/detail/Juig_N_sjwB/slnecny-3izbovy-byt-s-loggiou-a-parkingom,Slnečný 3.izbový byt s loggiou a parkingom,Ulica Koniarekova,Trnava,okres Trnava,3,,,,,,,179900,,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9uZWg=/3TSIGeacp_fss?st=Q4hPH2wpJPY8-ohV2tmbFdgurz_UIiPVoiXZ0rfTejQ&ts=1756748697&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/qaafYwJte_fss?st=ujBBjUTSegwgH1BwlhyCYWrjgXEZI6l63oK8fSWhKwk&ts=1756748696&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/CnGzRlSck_fss?st=DWwgCU9ExxsiYC0fm727xBXCrHfkXhy1y3I-VRYkzF4&ts=1756748696&e=0
nehnutelnosti_sk,predaj,JuWvbjGNdE-,https://www.nehnutelnosti.sk/detail/JuWvbjGNdE-/nadcasove-byvanie-na-druzbe--3-izbovy-byt,Nadčasové bývanie na Družbe – 3-izbový byt,Ulica Vladimíra Clementisa,Trnava,okres Trnava,3,,,,,,,219900,3187,https://img.nehnutelnosti.sk/foto/Zml0LWluLzE1NjB4NDAwMC9maWx0ZXJzOnF1YWxpdHkoODApOmZvcm1hdCh3ZWJwKS9uZWg=/KfOigpp-3_fss?st=-7Z4NkKokI3Yw0Oy407wrQXxj5ApWYiftJF5RKVJk7E&ts=1761895915&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/DyrCdCnvu_fss?st=jFmR_KA8GRGZwuJ3srb0one9glv3qfl6pp9-1Si1wNM&ts=1761895917&e=0,https://img.nehnutelnosti.sk/foto/Zml0LWluLzc4MHgyMDAwL2ZpbHRlcnM6cXVhbGl0eSg4MCk6Zm9ybWF0KHdlYnApL25laA==/1OODb_LA-_fss?st=dQwRusDsEGIsLT-clgK3jWt3LNBSSYZavBVi7VUIVxE&ts=1761895919&e=0
